model_id,optimal_model_id,channel,date,spend,revenue
UK B&M,2_323_2,Bing,2022-12-24,127.51540143088863,124.95160472846578
UK B&M,2_323_2,Bing,2022-12-25,89.88930443265917,124.82522838757502
UK B&M,2_323_2,Bing,2022-12-26,123.62597377093107,107.47904079760234
UK B&M,2_323_2,Bing,2022-12-27,81.96188694714141,106.50340794342975
UK B&M,2_323_2,Bing,2022-12-28,83.18695278908837,109.19475164997255
UK B&M,2_323_2,Bing,2022-12-29,123.592038533665,128.6303582211429
UK B&M,2_323_2,Bing,2022-12-30,59.89550156879713,157.2495850362352
UK B&M,2_323_2,Bing,2022-12-31,88.45519675853302,161.92377526860446
UK B&M,2_323_2,TV,2022-01-01,99.74304579190216,112.58799273943907
UK B&M,2_323_2,TV,2022-01-02,101.06272822211507,94.86062448865412
UK B&M,2_323_2,TV,2022-01-03,86.95911877574514,119.99448855087604
UK B&M,2_323_2,TV,2022-01-04,101.19112719412371,98.9023928312986
UK B&M,2_323_2,TV,2022-01-05,101.54015812688158,86.47637359666174
UK B&M,2_323_2,TV,2022-01-06,98.57434245175997,126.2849099331831
UK B&M,2_323_2,TV,2022-01-07,114.25576742591774,119.91673920768419
UK B&M,2_323_2,TV,2022-01-08,81.37636375157206,184.5426152569863
UK B&M,2_323_2,TV,2022-01-09,56.484037023167176,150.11886071081545
UK B&M,2_323_2,TV,2022-01-10,84.79532688742772,100.76686456589485
UK B&M,2_323_2,TV,2022-01-11,57.62919852720277,95.43884704574992
UK B&M,2_323_2,TV,2022-01-12,82.86688991756046,111.38265360214359
UK B&M,2_323_2,TV,2022-01-13,78.0591274416623,133.49805481403874
UK B&M,2_323_2,TV,2022-01-14,120.71164212650118,94.2780897600048
UK B&M,2_323_2,TV,2022-01-15,142.2864539895142,123.97252418232512
UK B&M,2_323_2,TV,2022-01-16,107.32686625276472,107.67693665644528
UK B&M,2_323_2,TV,2022-01-17,82.75538491536231,141.8524928318303
UK B&M,2_323_2,TV,2022-01-18,132.5319452672751,94.02219793835401
UK B&M,2_323_2,TV,2022-01-19,79.58248024667348,145.36757309145858
UK B&M,2_323_2,TV,2022-01-20,120.11130081930013,122.9659994872242
UK B&M,2_323_2,TV,2022-01-21,101.95789412076537,101.12287311375626
UK B&M,2_323_2,TV,2022-01-22,142.95857062033502,168.20427839111738
UK B&M,2_323_2,TV,2022-01-23,97.81748405932146,132.72881158721975
UK B&M,2_323_2,TV,2022-01-24,149.25784235528843,137.45971102107856
UK B&M,2_323_2,TV,2022-01-25,130.644834538183,126.358070143964
UK B&M,2_323_2,TV,2022-01-26,74.33852393125933,106.7750582910761
UK B&M,2_323_2,TV,2022-01-27,94.66197246402062,114.35748702796829
UK B&M,2_323_2,TV,2022-01-28,79.3798419918542,88.20877285667079
UK B&M,2_323_2,TV,2022-01-29,84.26730895223143,127.64000856165694
UK B&M,2_323_2,TV,2022-01-30,99.93465885662945,134.53833591042587
UK B&M,2_323_2,TV,2022-01-31,76.81477772403413,104.61520739188148
UK B&M,2_323_2,TV,2022-02-01,94.01545951756705,129.07337010505157
UK B&M,2_323_2,TV,2022-02-02,92.33190762513922,133.23179297361565
UK B&M,2_323_2,TV,2022-02-03,97.73006666675792,140.2288636384243
UK B&M,2_323_2,TV,2022-02-04,79.85017429201282,84.66430502862666
UK B&M,2_323_2,TV,2022-02-05,72.06144020020149,128.53132060225025
UK B&M,2_323_2,TV,2022-02-06,83.67278168941341,116.47065432900644
UK B&M,2_323_2,TV,2022-02-07,92.05946154511196,139.24225558027496
UK B&M,2_323_2,TV,2022-02-08,88.43435160547314,83.12286632614757
UK B&M,2_323_2,TV,2022-02-09,125.2092172821425,169.15544121169634
UK B&M,2_323_2,TV,2022-02-10,105.67113228760817,162.1180555291864
UK B&M,2_323_2,TV,2022-02-11,71.95195768447886,143.11940709969906
UK B&M,2_323_2,TV,2022-02-12,107.60286729872787,158.66936337719164
UK B&M,2_323_2,TV,2022-02-13,109.88087273264668,131.4053338047992
UK B&M,2_323_2,TV,2022-02-14,85.3698564478872,164.76840686597455
UK B&M,2_323_2,TV,2022-02-15,136.75953380440362,96.03200700653733
UK B&M,2_323_2,TV,2022-02-16,81.66446038287569,200.59416237026508
UK B&M,2_323_2,TV,2022-02-17,118.08515816242101,120.12641958637784
UK B&M,2_323_2,TV,2022-02-18,124.51309867287335,110.48008849974491
UK B&M,2_323_2,TV,2022-02-19,103.80053608279061,116.73106646284452
UK B&M,2_323_2,TV,2022-02-20,105.9289763592708,130.25867729677347
UK B&M,2_323_2,TV,2022-02-21,128.57318983383195,107.35869701709436
UK B&M,2_323_2,TV,2022-02-22,87.14581911522059,180.66993879855238
UK B&M,2_323_2,TV,2022-02-23,122.94243622721658,155.56572655562636
UK B&M,2_323_2,TV,2022-02-24,60.37367645444987,90.77578808942604
UK B&M,2_323_2,TV,2022-02-25,72.8061777554206,120.41150143901697
UK B&M,2_323_2,TV,2022-02-26,98.85825801664976,136.06512123898665
UK B&M,2_323_2,TV,2022-02-27,104.76161907489727,135.48107115063135
UK B&M,2_323_2,TV,2022-02-28,83.6903048239158,128.47711338317828
UK B&M,2_323_2,TV,2022-03-01,106.17188962158032,129.64443297665935
UK B&M,2_323_2,TV,2022-03-02,86.11821970556144,109.52421106255507
UK B&M,2_323_2,TV,2022-03-03,90.94640405623922,194.34329206772065
UK B&M,2_323_2,TV,2022-03-04,60.25771717168353,94.93763988168104
UK B&M,2_323_2,TV,2022-03-05,100.22663296944258,133.78264799696746
UK B&M,2_323_2,TV,2022-03-06,100.9971239916107,156.99348588458736
UK B&M,2_323_2,TV,2022-03-07,132.22576863790093,96.02674022537511
UK B&M,2_323_2,TV,2022-03-08,101.35041848305293,106.18030591789943
UK B&M,2_323_2,TV,2022-03-09,114.79159255663708,86.37465199271232
UK B&M,2_323_2,TV,2022-03-10,83.05141677348418,139.48656940296362
UK B&M,2_323_2,TV,2022-03-11,65.74263149445699,168.4371067860996
UK B&M,2_323_2,TV,2022-03-12,82.23166834491117,127.17655492100161
UK B&M,2_323_2,TV,2022-03-13,139.041538866896,119.05455523702287
UK B&M,2_323_2,TV,2022-03-14,114.82114462792309,111.71965634856313
UK B&M,2_323_2,TV,2022-03-15,71.3038597038186,157.0789653747205
UK B&M,2_323_2,TV,2022-03-16,107.5084623305648,148.97363994808956
UK B&M,2_323_2,TV,2022-03-17,127.1397654273078,152.59847029384358
UK B&M,2_323_2,TV,2022-03-18,116.75877519345754,94.32775863660228
UK B&M,2_323_2,TV,2022-03-19,97.50815142502147,134.64352778135765
UK B&M,2_323_2,TV,2022-03-20,94.8692629939874,101.11532317091198
UK B&M,2_323_2,TV,2022-03-21,102.5258289966203,121.91801037510513
UK B&M,2_323_2,TV,2022-03-22,69.6665579279542,91.31356101342747
UK B&M,2_323_2,TV,2022-03-23,144.39200944573437,126.21133113734166
UK B&M,2_323_2,TV,2022-03-24,98.65538248856204,75.42021192439391
UK B&M,2_323_2,TV,2022-03-25,98.50838127078552,94.58061062524253
UK B&M,2_323_2,TV,2022-03-26,104.15155202249511,142.3149400848955
UK B&M,2_323_2,TV,2022-03-27,84.73603754608804,152.18654551661888
UK B&M,2_323_2,TV,2022-03-28,73.80305718218341,123.35460799062866
UK B&M,2_323_2,TV,2022-03-29,97.1300090841396,113.28977768374672
UK B&M,2_323_2,TV,2022-03-30,80.765327374953,136.2603031736975
UK B&M,2_323_2,TV,2022-03-31,106.93608242590508,79.41931418263115
UK B&M,2_323_2,TV,2022-04-01,103.9577702705075,123.07882808647935
UK B&M,2_323_2,TV,2022-04-02,61.11491253800288,129.75241990349477
UK B&M,2_323_2,TV,2022-04-03,109.92506255557068,144.31307797578538
UK B&M,2_323_2,TV,2022-04-04,89.50871712144013,120.30265961836689
UK B&M,2_323_2,TV,2022-04-05,76.88508934156559,196.21380924333647
UK B&M,2_323_2,TV,2022-04-06,105.43414235811176,107.39291118869852
UK B&M,2_323_2,TV,2022-04-07,80.7586410802432,120.1513365276147
UK B&M,2_323_2,TV,2022-04-08,80.44431053081914,132.3981848928565
UK B&M,2_323_2,TV,2022-04-09,115.48643852921683,91.26424505554391
UK B&M,2_323_2,TV,2022-04-10,94.45539314996265,178.16542673539027
UK B&M,2_323_2,TV,2022-04-11,138.8302867063734,145.60778508377484
UK B&M,2_323_2,TV,2022-04-12,122.35609458618401,87.55452423053255
UK B&M,2_323_2,TV,2022-04-13,103.04885872004262,128.55985933961054
UK B&M,2_323_2,TV,2022-04-14,85.33146174034856,159.1590647043975
UK B&M,2_323_2,TV,2022-04-15,80.66352388609428,91.33914192420279
UK B&M,2_323_2,TV,2022-04-16,90.56045455755454,112.94519935856496
UK B&M,2_323_2,TV,2022-04-17,106.22762967084518,118.30539383484219
UK B&M,2_323_2,TV,2022-04-18,128.66289139554456,114.1622483428806
UK B&M,2_323_2,TV,2022-04-19,119.01474765588502,83.42822405600266
UK B&M,2_323_2,TV,2022-04-20,88.91521764385509,131.43672721037544
UK B&M,2_323_2,TV,2022-04-21,136.92830415002268,121.45759151364508
UK B&M,2_323_2,TV,2022-04-22,92.41278738388459,125.68939709087287
UK B&M,2_323_2,TV,2022-04-23,77.00118310433494,139.44316557907098
UK B&M,2_323_2,TV,2022-04-24,85.96123665060671,138.80933680240952
UK B&M,2_323_2,TV,2022-04-25,124.94227629097155,114.26217049610665
UK B&M,2_323_2,TV,2022-04-26,141.73019309420752,128.53128746450224
UK B&M,2_323_2,TV,2022-04-27,117.81468510268692,107.68804236056057
UK B&M,2_323_2,TV,2022-04-28,97.1411001212027,123.850928386291
UK B&M,2_323_2,TV,2022-04-29,74.65681585083577,86.84597284374348
UK B&M,2_323_2,TV,2022-04-30,75.08496431741249,159.1069702073279
UK B&M,2_323_2,TV,2022-05-01,97.06534913384621,101.17787193764762
UK B&M,2_323_2,TV,2022-05-02,103.56054121072268,108.8278518418632
UK B&M,2_323_2,TV,2022-05-03,95.98070374505524,124.03109020805368
UK B&M,2_323_2,TV,2022-05-04,139.27278924133103,111.447933636686
UK B&M,2_323_2,TV,2022-05-05,130.39329397836948,115.52079706776082
UK B&M,2_323_2,TV,2022-05-06,107.18268109080745,110.66321063794932
UK B&M,2_323_2,TV,2022-05-07,89.95625902964834,157.16610606544447
UK B&M,2_323_2,TV,2022-05-08,110.14540561876046,146.0934573359773
UK B&M,2_323_2,TV,2022-05-09,101.69389844432712,108.04129845035264
UK B&M,2_323_2,TV,2022-05-10,95.40908973775713,169.26289850818642
UK B&M,2_323_2,TV,2022-05-11,131.2722024539939,91.70273994716689
UK B&M,2_323_2,TV,2022-05-12,79.65423702349851,155.75723688044314
UK B&M,2_323_2,TV,2022-05-13,74.87149141453743,158.23590624875692
UK B&M,2_323_2,TV,2022-05-14,71.234810830137,127.29583855896188
UK B&M,2_323_2,TV,2022-05-15,125.71837274683149,158.61597105135277
UK B&M,2_323_2,TV,2022-05-16,71.54744811708635,76.33835265402713
UK B&M,2_323_2,TV,2022-05-17,110.58248207299826,125.7822314653496
UK B&M,2_323_2,TV,2022-05-18,55.35995068081375,151.8119776371213
UK B&M,2_323_2,TV,2022-05-19,109.2661771785893,109.60478400409156
UK B&M,2_323_2,TV,2022-05-20,80.00680135493693,116.64939550915192
UK B&M,2_323_2,TV,2022-05-21,61.146013134692495,148.03468608861783
UK B&M,2_323_2,TV,2022-05-22,123.96704529639011,148.46121538317067
UK B&M,2_323_2,TV,2022-05-23,120.84978206103267,96.95123893857385
UK B&M,2_323_2,TV,2022-05-24,132.54615334971498,121.80570786663179
UK B&M,2_323_2,TV,2022-05-25,97.24851662367998,137.160234060512
UK B&M,2_323_2,TV,2022-05-26,83.02532148879008,139.81229076378
UK B&M,2_323_2,TV,2022-05-27,136.453699576032,144.21087079948086
UK B&M,2_323_2,TV,2022-05-28,96.25523832651228,121.40537423818549
UK B&M,2_323_2,TV,2022-05-29,110.90067134241502,127.93287840430786
UK B&M,2_323_2,TV,2022-05-30,88.1844899535249,103.91421621777063
UK B&M,2_323_2,TV,2022-05-31,77.7801865178475,123.45202576534223
UK B&M,2_323_2,TV,2022-06-01,90.51982232089577,167.73735862004156
UK B&M,2_323_2,TV,2022-06-02,60.571091427935535,128.9180357591922
UK B&M,2_323_2,TV,2022-06-03,115.12332436298165,128.55536793280694
UK B&M,2_323_2,TV,2022-06-04,83.80692202398983,98.685419680114
UK B&M,2_323_2,TV,2022-06-05,89.19224657184913,132.32871471231593
UK B&M,2_323_2,TV,2022-06-06,89.57059797579103,102.6977669245147
UK B&M,2_323_2,TV,2022-06-07,100.91749274911747,96.31537358423954
UK B&M,2_323_2,TV,2022-06-08,123.38343828270376,97.99639153124406
UK B&M,2_323_2,TV,2022-06-09,131.02140404503191,133.1627917558809
UK B&M,2_323_2,TV,2022-06-10,94.9493899912261,103.04752565928324
UK B&M,2_323_2,TV,2022-06-11,94.99216779907464,98.93626547336939
UK B&M,2_323_2,TV,2022-06-12,87.43974647769242,122.15836628237423
UK B&M,2_323_2,TV,2022-06-13,122.41408219365866,132.2754288941883
UK B&M,2_323_2,TV,2022-06-14,101.50649259382122,180.82161882568403
UK B&M,2_323_2,TV,2022-06-15,127.7241083746594,136.15429374865494
UK B&M,2_323_2,TV,2022-06-16,123.74574087415903,142.88415675304
UK B&M,2_323_2,TV,2022-06-17,99.34433746308854,142.54163656574713
UK B&M,2_323_2,TV,2022-06-18,118.07773392298455,175.71975889615925
UK B&M,2_323_2,TV,2022-06-19,101.54872785759761,68.58447157410018
UK B&M,2_323_2,TV,2022-06-20,132.03303076303857,186.44780473181413
UK B&M,2_323_2,TV,2022-06-21,126.82269604449837,144.34754576973634
UK B&M,2_323_2,TV,2022-06-22,85.73391850597125,109.93824596044246
UK B&M,2_323_2,TV,2022-06-23,89.75328342952614,125.60565417244966
UK B&M,2_323_2,TV,2022-06-24,47.42783842384142,104.06881024391129
UK B&M,2_323_2,TV,2022-06-25,108.99445969271531,131.85515631421774
UK B&M,2_323_2,TV,2022-06-26,97.21789815385016,182.44158263267343
UK B&M,2_323_2,TV,2022-06-27,122.39634253885345,107.44166203458137
UK B&M,2_323_2,TV,2022-06-28,88.85295504777486,136.13784839128846
UK B&M,2_323_2,TV,2022-06-29,116.95064282904087,156.79412763697087
UK B&M,2_323_2,TV,2022-06-30,129.51071566973053,122.9705303024209
UK B&M,2_323_2,TV,2022-07-01,85.0530571221772,154.86370540564312
UK B&M,2_323_2,TV,2022-07-02,95.38221341452754,108.05118349047652
UK B&M,2_323_2,TV,2022-07-03,98.1287258074076,156.89968071611767
UK B&M,2_323_2,TV,2022-07-04,101.9767729455312,129.41547193930086
UK B&M,2_323_2,TV,2022-07-05,87.11565921769974,135.63350263352922
UK B&M,2_323_2,TV,2022-07-06,131.91319111616775,97.87090013859641
UK B&M,2_323_2,TV,2022-07-07,96.43730238157784,146.4063547061466
UK B&M,2_323_2,TV,2022-07-08,103.36049563286267,132.01125949381859
UK B&M,2_323_2,TV,2022-07-09,94.55272073004465,112.65965682519953
UK B&M,2_323_2,TV,2022-07-10,107.43202167671826,141.97633165333866
UK B&M,2_323_2,TV,2022-07-11,81.19973986189189,103.11512983980249
UK B&M,2_323_2,TV,2022-07-12,82.10622282226458,112.9202169777432
UK B&M,2_323_2,TV,2022-07-13,111.34417144638333,110.50767656548445
UK B&M,2_323_2,TV,2022-07-14,112.45900140486219,105.97341178306957
UK B&M,2_323_2,TV,2022-07-15,133.91548711375404,78.47064603746605
UK B&M,2_323_2,TV,2022-07-16,105.42402914785698,110.61295438172316
UK B&M,2_323_2,TV,2022-07-17,90.92834089406716,129.5811322897719
UK B&M,2_323_2,TV,2022-07-18,54.71536447149247,101.90675300247761
UK B&M,2_323_2,TV,2022-07-19,97.3318283366698,137.62219989683106
UK B&M,2_323_2,TV,2022-07-20,78.87212648806758,110.54611004111095
UK B&M,2_323_2,TV,2022-07-21,108.76304539327194,106.8884865968422
UK B&M,2_323_2,TV,2022-07-22,78.35850069301901,113.61268497715449
UK B&M,2_323_2,TV,2022-07-23,135.8409955690367,111.52254289623697
UK B&M,2_323_2,TV,2022-07-24,133.98253282835802,108.49498500189286
UK B&M,2_323_2,TV,2022-07-25,101.75456737005943,118.84298266879392
UK B&M,2_323_2,TV,2022-07-26,96.40434226348535,99.69157914428501
UK B&M,2_323_2,TV,2022-07-27,125.66916062828099,169.52353525925983
UK B&M,2_323_2,TV,2022-07-28,81.15988037088711,104.31523184703535
UK B&M,2_323_2,TV,2022-07-29,55.5961876860679,131.69501231378115
UK B&M,2_323_2,TV,2022-07-30,118.80427188030546,127.24199269608297
UK B&M,2_323_2,TV,2022-07-31,90.21414323714,94.28753686451901
UK B&M,2_323_2,TV,2022-08-01,97.47936928237158,122.010730596767
UK B&M,2_323_2,TV,2022-08-02,83.99778018847468,105.3745865173171
UK B&M,2_323_2,TV,2022-08-03,102.92581698223755,96.86264787865133
UK B&M,2_323_2,TV,2022-08-04,102.50903642527854,105.90789007607619
UK B&M,2_323_2,TV,2022-08-05,105.2150190214929,121.81981066683247
UK B&M,2_323_2,TV,2022-08-06,97.41954954455294,141.65432158340607
UK B&M,2_323_2,TV,2022-08-07,87.52435509698469,105.20304078476414
UK B&M,2_323_2,TV,2022-08-08,74.37094415419534,137.60360223903376
UK B&M,2_323_2,TV,2022-08-09,107.9198627545086,101.98718571686861
UK B&M,2_323_2,TV,2022-08-10,115.7440929745672,92.47098229304723
UK B&M,2_323_2,TV,2022-08-11,95.5698420275401,107.434705255678
UK B&M,2_323_2,TV,2022-08-12,84.19437349224597,109.70504817811873
UK B&M,2_323_2,TV,2022-08-13,82.62668938199745,125.38424108255468
UK B&M,2_323_2,TV,2022-08-14,99.19841117121723,100.58913160164829
UK B&M,2_323_2,TV,2022-08-15,80.84504898823971,110.52914806991951
UK B&M,2_323_2,TV,2022-08-16,91.38297200397,137.67635473950972
UK B&M,2_323_2,TV,2022-08-17,95.35157860670887,160.0945495825155
UK B&M,2_323_2,TV,2022-08-18,100.49344739722119,144.01301736437458
UK B&M,2_323_2,TV,2022-08-19,71.62443947878057,110.40292100368518
UK B&M,2_323_2,TV,2022-08-20,93.30969198992476,140.16380887803575
UK B&M,2_323_2,TV,2022-08-21,162.09675011466885,114.81369195979138
UK B&M,2_323_2,TV,2022-08-22,97.43646380612898,127.87202161906129
UK B&M,2_323_2,TV,2022-08-23,109.67506122219473,86.07943210922431
UK B&M,2_323_2,TV,2022-08-24,131.39204116509208,111.91421298550682
UK B&M,2_323_2,TV,2022-08-25,87.1681352597924,119.41011716691706
UK B&M,2_323_2,TV,2022-08-26,83.66705399580945,112.86523767349257
UK B&M,2_323_2,TV,2022-08-27,107.07696022989754,115.29555091958841
UK B&M,2_323_2,TV,2022-08-28,85.28786541795517,149.78696958857603
UK B&M,2_323_2,TV,2022-08-29,110.03386789828802,107.06381273565066
UK B&M,2_323_2,TV,2022-08-30,96.75605176637278,129.30856881889963
UK B&M,2_323_2,TV,2022-08-31,146.58753482108455,89.3022128625357
UK B&M,2_323_2,TV,2022-09-01,153.9992382306348,115.6614983013177
UK B&M,2_323_2,TV,2022-09-02,83.28014968619357,168.34511392367276
UK B&M,2_323_2,TV,2022-09-03,145.20016617982728,140.5538715818926
UK B&M,2_323_2,TV,2022-09-04,96.43904479138824,122.4342682037256
UK B&M,2_323_2,TV,2022-09-05,108.88416484272916,108.2912357855738
UK B&M,2_323_2,TV,2022-09-06,89.91407660703247,150.09482123940836
UK B&M,2_323_2,TV,2022-09-07,78.66826526941495,125.18908425163795
UK B&M,2_323_2,TV,2022-09-08,122.68776544190038,134.21120869438818
UK B&M,2_323_2,TV,2022-09-09,79.40498850168497,143.2172907024574
UK B&M,2_323_2,TV,2022-09-10,60.714933176240095,101.12081431572472
UK B&M,2_323_2,TV,2022-09-11,100.08341783907049,96.52459529901529
UK B&M,2_323_2,TV,2022-09-12,96.60905073430311,168.28141745689308
UK B&M,2_323_2,TV,2022-09-13,88.51528731491717,106.60841311941573
UK B&M,2_323_2,TV,2022-09-14,118.07027842609861,111.00095574831718
UK B&M,2_323_2,TV,2022-09-15,88.79133400390711,93.69160923092986
UK B&M,2_323_2,TV,2022-09-16,78.58422231476054,160.1765013249693
UK B&M,2_323_2,TV,2022-09-17,89.77972540916652,110.04643092619682
UK B&M,2_323_2,TV,2022-09-18,143.8779629080745,116.56463102835234
UK B&M,2_323_2,TV,2022-09-19,94.21645364139997,61.08926645752224
UK B&M,2_323_2,TV,2022-09-20,86.7774312262421,176.83383597701328
UK B&M,2_323_2,TV,2022-09-21,148.1758177986809,99.76606785134166
UK B&M,2_323_2,TV,2022-09-22,110.05379284342196,111.9146782882436
UK B&M,2_323_2,TV,2022-09-23,113.62664498650682,128.87132924146525
UK B&M,2_323_2,TV,2022-09-24,78.6177074551775,115.65952907645597
UK B&M,2_323_2,TV,2022-09-25,95.7771034123273,85.00875344910409
UK B&M,2_323_2,TV,2022-09-26,62.313126172697004,99.29810444758984
UK B&M,2_323_2,TV,2022-09-27,74.94875154522065,141.87657184207586
UK B&M,2_323_2,TV,2022-09-28,109.46434000419806,120.5451441857403
UK B&M,2_323_2,TV,2022-09-29,70.86150142124791,77.08017546707806
UK B&M,2_323_2,TV,2022-09-30,109.63552370320114,108.79988357032408
UK B&M,2_323_2,TV,2022-10-01,128.95933745207526,92.25720039548669
UK B&M,2_323_2,TV,2022-10-02,67.71372911589626,117.70477651722813
UK B&M,2_323_2,TV,2022-10-03,116.9897222873311,108.25943616274938
UK B&M,2_323_2,TV,2022-10-04,104.38520213138992,120.2317940391817
UK B&M,2_323_2,TV,2022-10-05,101.51935439502738,122.80680081153315
UK B&M,2_323_2,TV,2022-10-06,110.91825515488374,104.72819789423104
UK B&M,2_323_2,TV,2022-10-07,70.31184413913442,125.82208920842355
UK B&M,2_323_2,TV,2022-10-08,133.5670234711505,77.98486848669373
UK B&M,2_323_2,TV,2022-10-09,126.38168457150084,80.78734082377055
UK B&M,2_323_2,TV,2022-10-10,80.96907631240248,168.84125598790843
UK B&M,2_323_2,TV,2022-10-11,103.00312563164388,125.79520959674342
UK B&M,2_323_2,TV,2022-10-12,139.39399919979465,91.02134932489328
UK B&M,2_323_2,TV,2022-10-13,111.79412334812253,103.40079320076453
UK B&M,2_323_2,TV,2022-10-14,124.92491836170045,129.98977617601344
UK B&M,2_323_2,TV,2022-10-15,99.9984840649835,129.10314426634946
UK B&M,2_323_2,TV,2022-10-16,98.80183362804145,103.02726273293527
UK B&M,2_323_2,TV,2022-10-17,55.63423462087531,137.54118603181095
UK B&M,2_323_2,TV,2022-10-18,98.6351649277769,72.6345349615532
UK B&M,2_323_2,TV,2022-10-19,113.038495661365,132.0221629871391
UK B&M,2_323_2,TV,2022-10-20,88.02880102516343,98.92925897628722
UK B&M,2_323_2,TV,2022-10-21,119.4788060280776,106.95773977013978
UK B&M,2_323_2,TV,2022-10-22,128.35440807343187,106.80056357829247
UK B&M,2_323_2,TV,2022-10-23,110.8865964248753,105.03502739202973
UK B&M,2_323_2,TV,2022-10-24,136.95731207330223,131.79229433925337
UK B&M,2_323_2,TV,2022-10-25,105.36221206230121,114.9168297800073
UK B&M,2_323_2,TV,2022-10-26,75.29678051543979,150.75440856650533
UK B&M,2_323_2,TV,2022-10-27,151.52211535071893,122.39355306084092
UK B&M,2_323_2,TV,2022-10-28,105.79095118922277,119.71874043936813
UK B&M,2_323_2,TV,2022-10-29,80.7377740457275,103.15017381882058
UK B&M,2_323_2,TV,2022-10-30,70.90664327222598,195.82478100463123
UK B&M,2_323_2,TV,2022-10-31,146.96861474366193,174.8769759202674
UK B&M,2_323_2,TV,2022-11-01,140.06093036875194,119.63670409310683
UK B&M,2_323_2,TV,2022-11-02,84.38052890474856,122.8990255666512
UK B&M,2_323_2,TV,2022-11-03,105.9895018822267,111.72335623475156
UK B&M,2_323_2,TV,2022-11-04,89.08041101804537,113.372621775438
UK B&M,2_323_2,TV,2022-11-05,165.7900229331143,147.19888093939326
UK B&M,2_323_2,TV,2022-11-06,71.96854827717576,90.05966182710483
UK B&M,2_323_2,TV,2022-11-07,102.79040256483812,138.48302947562496
UK B&M,2_323_2,TV,2022-11-08,98.35945634644648,121.03444853896778
UK B&M,2_323_2,TV,2022-11-09,83.56949433088846,96.2571391251023
UK B&M,2_323_2,TV,2022-11-10,102.71286826599572,163.5188345445619
UK B&M,2_323_2,TV,2022-11-11,124.20649310038945,174.45248812045875
UK B&M,2_323_2,TV,2022-11-12,91.80042523414107,122.35095844061648
UK B&M,2_323_2,TV,2022-11-13,79.6701180932184,162.45358262112742
UK B&M,2_323_2,TV,2022-11-14,104.63107051599992,132.58142399575544
UK B&M,2_323_2,TV,2022-11-15,95.74911246001932,128.40169253084193
UK B&M,2_323_2,TV,2022-11-16,118.92051258364941,134.5758153837809
UK B&M,2_323_2,TV,2022-11-17,80.81178981068413,128.19617177826413
UK B&M,2_323_2,TV,2022-11-18,84.2935141895477,123.97092163838403
UK B&M,2_323_2,TV,2022-11-19,83.99476368335513,109.20983350619605
UK B&M,2_323_2,TV,2022-11-20,124.32041832567963,115.37210396859452
UK B&M,2_323_2,TV,2022-11-21,89.88233519511661,127.03554639392127
UK B&M,2_323_2,TV,2022-11-22,170.57553121385138,112.16232179804948
UK B&M,2_323_2,TV,2022-11-23,73.28280711998991,97.05912344031432
UK B&M,2_323_2,TV,2022-11-24,98.8107433273743,137.75227978301103
UK B&M,2_323_2,TV,2022-11-25,83.25088383122427,94.99942941884456
UK B&M,2_323_2,TV,2022-11-26,145.0601933215519,113.12614706397503
UK B&M,2_323_2,TV,2022-11-27,84.2798224782846,148.3126716250916
UK B&M,2_323_2,TV,2022-11-28,117.47748607086567,160.93990439389802
UK B&M,2_323_2,TV,2022-11-29,140.39487476465777,80.29811396303194
UK B&M,2_323_2,TV,2022-11-30,47.689170928013944,155.27282151732786
UK B&M,2_323_2,TV,2022-12-01,52.523248879924786,119.11835681169637
UK B&M,2_323_2,TV,2022-12-02,122.91742701881334,116.09925631492982
UK B&M,2_323_2,TV,2022-12-03,85.16418243352712,102.29554368945564
UK B&M,2_323_2,TV,2022-12-04,76.99961006880065,145.88563462427948
UK B&M,2_323_2,TV,2022-12-05,60.10408372328421,102.80991586799621
UK B&M,2_323_2,TV,2022-12-06,117.89044188110496,91.80533247311338
UK B&M,2_323_2,TV,2022-12-07,85.76895882850843,137.56327056985387
UK B&M,2_323_2,TV,2022-12-08,123.44762848875695,80.76719817219215
UK B&M,2_323_2,TV,2022-12-09,88.74245243073061,120.10918986727225
UK B&M,2_323_2,TV,2022-12-10,95.6575036220583,131.82164365521749
UK B&M,2_323_2,TV,2022-12-11,107.46776480887223,163.0652904701011
UK B&M,2_323_2,TV,2022-12-12,89.47115822508121,86.851978255892
UK B&M,2_323_2,TV,2022-12-13,122.18342713685723,117.05285890403744
UK B&M,2_323_2,TV,2022-12-14,136.11827281256697,122.5889605784404
UK B&M,2_323_2,TV,2022-12-15,100.64967071981013,147.83376224362183
UK B&M,2_323_2,TV,2022-12-16,112.9217964668043,99.10705460843161
UK B&M,2_323_2,TV,2022-12-17,68.98597822027098,138.4246446438015
UK B&M,2_323_2,TV,2022-12-18,130.09685405791603,86.86954198541777
UK B&M,2_323_2,TV,2022-12-19,123.21291559771231,123.50624474177567
UK B&M,2_323_2,TV,2022-12-20,82.09202632631226,134.7805865307521
UK B&M,2_323_2,TV,2022-12-21,81.98351028765686,110.69536409900138
UK B&M,2_323_2,TV,2022-12-22,82.68600188857562,131.36159572272612
UK B&M,2_323_2,TV,2022-12-23,129.93141963224812,130.8286530985337
UK B&M,2_323_2,TV,2022-12-24,122.10662769218759,128.36558651435277
UK B&M,2_323_2,TV,2022-12-25,118.25394922982184,167.6980424190522
UK B&M,2_323_2,TV,2022-12-26,113.77417419060976,176.96808335106948
